Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Status
halloween-lmuniq-edt-vapo,Halloween L'muniq Edt Vapo,<p><p><strong>Halloween L'muniq Edt Vapo.</strong></p></p>,Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Fragrance,"Asper Beauty, Fragrance",TRUE,Size,100ML,,,8431754006741,100,shopify,100,deny,manual,49.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/HALLOWEENL_MUNIQEDTVAPO.jpg?v=1685984616,1,Halloween L'muniq Edt Vapo,Halloween L'muniq Edt Vapo,Halloween L'muniq Edt Vapo.,active
mont-blanc-legend-red-edp-50ml-gift-set,Mont Blanc Legend Red Edp 50ml Gift Set,"<p><p><strong>Mont Blanc Legend Red Edp 50ml Gift Set</strong> f<span data-mce-fragment=""1"">or Gentlemen Fragrance: Woody Includes: Mont Blanc Legend Red Gift Set - 50 ml eau de perfume spray + 100 ml shower gel - gift set for men Looking for the perfect gift for him can sometimes seem like a daunting task, but having an entire collection of body care products and fragrances just a click away can make things so much easier. Choosing your gift will be child's play! </span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Set,"Asper Beauty, Set",TRUE,Title,Default Title,,,ASPER-1769145122739-23481,100,shopify,100,deny,manual,59.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/MONTBLANCLEGENDREDEDP50MLGIFTSET.jpg?v=1686770720,1,Mont Blanc Legend Red Edp 50ml Gift Set,Mont Blanc Legend Red Edp 50ml Gift Set,"Mont Blanc Legend Red Edp 50ml Gift Set f or Gentlemen Fragrance: Woody Includes: Mont Blanc Legend Red Gift Set - 50 ml eau de perfume spray + 100 ml shower gel - gift set for men Looking for the perfect gift for him can sometimes seem like a daunting task, but having an entire collection of body care products and fra",active
montblanc-explorer-ultra-blue-edp-60ml-gift-set,Montblanc Explorer Ultra Blue Edp 60ml Gift Set,"<p><p><strong>Montblanc Explorer Ultra Blue Edp 60ml Gift Set</strong> e<span data-mce-fragment=""1"">nhanced by a touch of adventure and freedom, this fragrance radiates a refined, imposing and charismatic masculinity while evoking a trip around the world. Content: Set Explorer Ultra Blue Eau de Perfume 60 ml + Shower Gel 100 ml.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Set,"Asper Beauty, Set",TRUE,Title,Default Title,,,ASPER-1769145122739-23482,100,shopify,100,deny,manual,56.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/MONTBLANCEXPLORERULTRABLUEEDP60MLGIFTSET.jpg?v=1686769836,1,Montblanc Explorer Ultra Blue Edp 60ml Gift Set,Montblanc Explorer Ultra Blue Edp 60ml Gift Set,"Montblanc Explorer Ultra Blue Edp 60ml Gift Set e nhanced by a touch of adventure and freedom, this fragrance radiates a refined, imposing and charismatic masculinity while evoking a trip around the world. Content: Set Explorer Ultra Blue Eau de Perfume 60 ml + Shower Gel 100 ml.",active
real-techniques-mini-multitask,Real Techniques Mini Multitask,"<p><p><strong>Real Techniques Mini Multitask</strong> <span data-mce-fragment=""1"">a fluffy, travel-size brush that serves your every makeup need, while you’re out and about. Fitted with Ultra Plush synthetic bristles. Multitask it’s perfect for applying and blending powder blushers, bronzers, setting powders, finishing powders, highlighters and contouring products, leaving you with flawless results. The frost-tipped bristles are engineered to pick up and disperse the perfect amount of product, buffing product in, and sweep away excess. A pink, frosty-metal handle gives you a firm grip for vigorous blending and buffing. Lightweight and easy to use and clean, this compact brush slots perfectly in your handbag for on-the-go situations.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Makeup,"Asper Beauty, Makeup",TRUE,Title,Default Title,,,079625017045,100,shopify,100,deny,manual,450.00,650.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/REALTECHNIQUESMINIMULTITASK.jpg?v=1681549062,1,Real Techniques Mini Multitask,Real Techniques Mini Multitask,"Real Techniques Mini Multitask a fluffy, travel-size brush that serves your every makeup need, while you’re out and about. Fitted with Ultra Plush synthetic bristles. Multitask it’s perfect for applying and blending powder blushers, bronzers, setting powders, finishing powders, highlighters and contouring products, lea",active
lacoste-l1212-jaune-by-edt-spray-yellow-16-oz,Lacoste L.12.12 Jaune By Edt Spray (Yellow) 1.6 Oz,"<p><p><strong>Lacoste L.12.12 Jaune By Edt Spray (Yellow) 1.6 Oz</strong> <span data-mce-fragment=""1"">is a scent that triggers optimism, joy and positive energy. Fresh and citrusy, aromatic fruity, it represents sunshine rays in a bottle. Opening with accords of grapefruit, it develops into the heart of Golden Delicious apples. The base is aromatic, woody, made of cypress accords.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Fragrance,"Asper Beauty, Fragrance",TRUE,Title,Default Title,,,737052896267,100,shopify,100,deny,manual,49.90,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/LACOSTEL.12.12JAUNEBYEDTSPRAY_YELLOW_1.6OZ.jpg?v=1686069790,1,Lacoste L.12.12 Jaune By Edt Spray (Yellow) 1.6 Oz,Lacoste L.12.12 Jaune By Edt Spray (Yellow) 1.6 Oz,"Lacoste L.12.12 Jaune By Edt Spray (Yellow) 1.6 Oz is a scent that triggers optimism, joy and positive energy. Fresh and citrusy, aromatic fruity, it represents sunshine rays in a bottle. Opening with accords of grapefruit, it develops into the heart of Golden Delicious apples. The base is aromatic, woody, made of cypr",active
mercedes-benz-silver-edt-for-men,Mercedes-benz Silver Edt For Men,<p><p><strong>Mercedes-benz Silver Edt For Men</strong></p></p>,Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Fragrance,"Asper Beauty, Fragrance",TRUE,Size,120ML,,,3595471021816,100,shopify,100,deny,manual,55.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/MERCEDES-BENZSILVEREDTFORMEN.jpg?v=1686675223,1,Mercedes-benz Silver Edt For Men,Mercedes-benz Silver Edt For Men,Mercedes-benz Silver Edt For Men,active
montale-tropical-wood-edp-unisex-100ml,Montale Tropical Wood Edp Unisex 100ml,"<p><p><span data-mce-fragment=""1""><strong>Montale Tropical Wood Edp Unisex 100ml</strong> is a Woody Floral Musk fragrance for women and men. The nose behind this fragrance is Pierre Montale. Top notes are Agarwood (Oud), Passionfruit, Pineapple and Bergamot; middle notes are Bulgarian Rose and Violet; base notes are Leather, White Musk and Madagascar Vanilla.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Fragrance,"Asper Beauty, Fragrance",TRUE,Title,Default Title,,,ASPER-1769145122740-23538,100,shopify,100,deny,manual,104.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/MONTTROPICALWOOD100ML.jpg?v=1686839005,1,Montale Tropical Wood Edp Unisex 100ml,Montale Tropical Wood Edp Unisex 100ml,"Montale Tropical Wood Edp Unisex 100ml is a Woody Floral Musk fragrance for women and men. The nose behind this fragrance is Pierre Montale. Top notes are Agarwood (Oud), Passionfruit, Pineapple and Bergamot; middle notes are Bulgarian Rose and Violet; base notes are Leather, White Musk and Madagascar Vanilla.",active
montale-aoud-leather-edp-100ml-unisex,Montale Aoud Leather Edp 100ml Unisex,"<p><p><strong>Montale Aoud Leather Edp 100ml Unisex </strong><span data-mce-fragment=""1"">is a Leather fragrance for women and men. The nose behind this fragrance is Pierre Montale. Aoud Leather incorporates a warm of the leather note with spices, citrus and amber. And it belongs to the Golden Selection collection. Note composition: Calabrian bergamot, Indian pepper, cardamom from Guatemala, saffron, amber, oud and leather.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Fragrance,"Asper Beauty, Fragrance",TRUE,Title,Default Title,,,M0060120,100,shopify,100,deny,manual,91.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/AOUDLEATHER100MLEDP.jpg?v=1686837114,1,Montale Aoud Leather Edp 100ml Unisex,Montale Aoud Leather Edp 100ml Unisex,"Montale Aoud Leather Edp 100ml Unisex is a Leather fragrance for women and men. The nose behind this fragrance is Pierre Montale. Aoud Leather incorporates a warm of the leather note with spices, citrus and amber. And it belongs to the Golden Selection collection. Note composition: Calabrian bergamot, Indian pepper, ca",active
neverti-max-length-lashes-manifest-mascara,Neverti Max Length Lashes Manifest Mascara,"<p><p><strong>Neverti Max Length Lashes Manifest Mascara </strong>meet the Max Length Lashes Mascara, designed with a conical brush and intense black pigment to deliver maximum length, volume, and definition. Our quick-dry, vegan formula offers high coverage with a defined, lamination effect while maintaining a natural look Enriched with argan oil for nourishment and cornflower water for calming, emollient, and refreshing properties, it ensures long-lasting wear and skincare benefits. Additionally, it's free from gluten, silicone, alcohol, and parabens.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Makeup,"Express_Delivery, Asper Beauty, Makeup",TRUE,Title,Default Title,,,NP501,100,shopify,100,deny,manual,300.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NevertiMaxLengthLashesManifestMascaraNP501.jpg?v=1745843246,1,Neverti Max Length Lashes Manifest Mascara,Neverti Max Length Lashes Manifest Mascara,"Neverti Max Length Lashes Manifest Mascara meet the Max Length Lashes Mascara, designed with a conical brush and intense black pigment to deliver maximum length, volume, and definition. Our quick-dry, vegan formula offers high coverage with a defined, lamination effect while maintaining a natural look Enriched with arg",active
neverti-brow-up-mascara,Neverti Brow Up Mascara,"<p><p><strong>Neverti Brow Up Mascara </strong>our creamy formula ensures a smooth application without dryness or stickiness, seamlessly filling in gaps between your eyebrows for a natural, long-lasting look that stays perfect all day. Achieve a natural, long-lasting look with our quick-dry formula, vegan, alcohol-free, silicone-free, and gluten-free. Enjoy high coverage with a defined, lamination effect while benefiting from argan oil for nourishment and cornflower water for calming and refreshing skin care. Plus, it's paraben-free for your peace of mind.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Makeup,"Express_Delivery, Asper Beauty, Makeup",TRUE,Colour,001 TRANSPARENT,,,NP502,100,shopify,100,deny,manual,300.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NevertiBrowUpMascaraNP502.jpg?v=1745845413,1,Neverti Brow Up Mascara,Neverti Brow Up Mascara,"Neverti Brow Up Mascara our creamy formula ensures a smooth application without dryness or stickiness, seamlessly filling in gaps between your eyebrows for a natural, long-lasting look that stays perfect all day. Achieve a natural, long-lasting look with our quick-dry formula, vegan, alcohol-free, silicone-free, and gl",active
neverti-brow-shaping-wax,Neverti Brow Shaping Wax,"<p><p><strong>Neverti Brow Shaping Wax </strong>is a brow wax shaping formula that gives your eyebrows a fuller, naturally shiny look that lasts all day. It works seamlessly with all skin tones and brow colors, offering a strong hold without feeling heavy, sticky, or leaving any residue. Experience our vegan, quick-dry brow shaping wax that effortlessly defines your brows while providing a clean, natural look Enjoy the benefits of a non-sticky, gluten-free formula that is completely silicone-free.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Eyebrow,"Asper Beauty, Eyebrow",TRUE,Title,Default Title,,,NP503,100,shopify,100,deny,manual,300.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/2_4631ffc2-464f-46c7-9d5f-4aebd8b9d0da.jpg?v=1746093191,1,Neverti Brow Shaping Wax,Neverti Brow Shaping Wax,"Neverti Brow Shaping Wax is a brow wax shaping formula that gives your eyebrows a fuller, naturally shiny look that lasts all day. It works seamlessly with all skin tones and brow colors, offering a strong hold without feeling heavy, sticky, or leaving any residue. Experience our vegan, quick-dry brow shaping wax that ",active
neverti-matt-mallow-lipstick,Neverti Matt Mallow Lipstick,"<p><p><strong>Neverti Matt Mallow Lipstick </strong>it provides intense color, a smooth appearance, and full coverage in a single application, thanks to its creamy texture. It feels light and non-sticky on the lips while maintaining long-lasting wear throughout the day. Discover our clean beauty line: vegan, gluten-free, talc-free, PEG-free, silicone-free, phenoxyethanol-free, BHT-free, and alcohol-free, with a soft matte finish, high coverage, and long-lasting wear, all dermatologically tested to care for your skin.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Makeup,"Express_Delivery, Asper Beauty, Makeup",TRUE,Colour,001 BE NUDE,,,NP701,100,shopify,100,deny,manual,300.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NevertiMattMallowLipstick.jpg?v=1746444081,1,Neverti Matt Mallow Lipstick,Neverti Matt Mallow Lipstick,"Neverti Matt Mallow Lipstick it provides intense color, a smooth appearance, and full coverage in a single application, thanks to its creamy texture. It feels light and non-sticky on the lips while maintaining long-lasting wear throughout the day. Discover our clean beauty line: vegan, gluten-free, talc-free, PEG-free,",active
neverti-let-lip-rejoice-lipstick,Neverti Let Lip Rejoice Lipstick,"<p><p><strong>Neverti Let Lip Rejoice Lipstick</strong> is the Lumi-matte lipstick, which has become iconic all over the world, has been created to provide more intense color, more comfort, and a more lasting effect on the lips with its specially developed formula. This lipstick is vegan, gluten-free, and free from silicones and alcohol, offering clean beauty with high coverage and a butter matte texture. It provides a long-lasting lumi matte finish and is dermatologically tested.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Makeup,"Express_Delivery, Asper Beauty, Makeup",TRUE,Colour,001 BOLD BEAUTY,,,NP702,100,shopify,100,deny,manual,300.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NevertiLetLipRejoiceLipstick.jpg?v=1746446396,1,Neverti Let Lip Rejoice Lipstick,Neverti Let Lip Rejoice Lipstick,"Neverti Let Lip Rejoice Lipstick is the Lumi-matte lipstick, which has become iconic all over the world, has been created to provide more intense color, more comfort, and a more lasting effect on the lips with its specially developed formula. This lipstick is vegan, gluten-free, and free from silicones and alcohol, off",active
neverti-stay-in-flexi-matte-liquid-lipstick,Neverti Stay In Flexi Matte Liquid Lipstick,"<p><p><strong>Neverti Stay In Flexi Matte Liquid Lipstick</strong> is a highly pigmented, flexible matte finish formula that offers a vibrant, long-lasting color that stays fresh throughout the day without feeling heavy. It delivers a moisturizing effect that enhances your lips with a subtle, smooth appearance, ensuring that lip lines are not accentuated.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Makeup,"Express_Delivery, Asper Beauty, Makeup",TRUE,Colour,001 OH LA LA,,,NP801,100,shopify,100,deny,manual,300.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NevertiStayInFlexiMatteLiquidLipstick.jpg?v=1746448299,1,Neverti Stay In Flexi Matte Liquid Lipstick,Neverti Stay In Flexi Matte Liquid Lipstick,"Neverti Stay In Flexi Matte Liquid Lipstick is a highly pigmented, flexible matte finish formula that offers a vibrant, long-lasting color that stays fresh throughout the day without feeling heavy. It delivers a moisturizing effect that enhances your lips with a subtle, smooth appearance, ensuring that lip lines are no",active
neverti-eye-define-liner,Neverti Eye Define Liner,"<p><p><strong>Neverti Eye Define Liner</strong> is an eye pencil that will delight you with its rich color and impeccable durability up to 24 hours. With it your makeup will stay fresh from morning to evening. The formula is resistant to smudging and washing off, which makes it ideal for both day and evening makeup. The soft texture allows you to easily apply the liner to the eyelids, creating thin and expressive arrows.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Eyeliner,"Asper Beauty, Eyeliner",TRUE,Colour,001,,,NP100,100,shopify,100,deny,manual,150.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NevertiEyeDefineLiner.jpg?v=1746516482,1,Neverti Eye Define Liner,Neverti Eye Define Liner,"Neverti Eye Define Liner is an eye pencil that will delight you with its rich color and impeccable durability up to 24 hours. With it your makeup will stay fresh from morning to evening. The formula is resistant to smudging and washing off, which makes it ideal for both day and evening makeup. The soft texture allows y",active
neverti-eyebrow-styler-liner,Neverti Eyebrow Styler Liner,"<p><p><strong>Neverti Eyebrow Styler Liner </strong><span>is a long-lasting eyebrow marker that creates a perfect imitation of hairs, c</span><span>ontains care elements that improve eyebrow growth, and it is l</span><span>ong-lasting with a rich pigment.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Eyebrow,"Express_Delivery, Asper Beauty, Eyebrow",TRUE,Colour,001,,,NP101,100,shopify,100,deny,manual,200.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NevertiEyebrowStylerLiner_ff4acfff-171c-4d9b-8d0d-3907d50d648c.jpg?v=1747235658,1,Neverti Eyebrow Styler Liner,Neverti Eyebrow Styler Liner,"Neverti Eyebrow Styler Liner is a long-lasting eyebrow marker that creates a perfect imitation of hairs, c ontains care elements that improve eyebrow growth, and it is l ong-lasting with a rich pigment.",active
neverti-beauty-boost-mascara-length-define,Neverti Beauty Boost Mascara Length & Define,"<p><p><strong>Neverti Beauty Boost Mascara Length &amp; Define </strong>this transformative mascara instantly gives short, thin, and sparse lashes a longer, more defined, and voluminous appearance by separating them one by one. Its water-resistant, ultra-black formula provides a lasting effect all day long and is easy to remove without smudging or smearing. This gluten-free, vegan mascara offers a clean, quick-drying formula that is Ophthalmologically<br>tested and free from silicone and talc. It provides water-resistant clumpfree, and defining<br>coverage, with a lightening effect for beautifully enhanced lashes.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Makeup,"Asper Beauty, Makeup",TRUE,Title,Default Title,,,NP505,100,shopify,100,deny,manual,300.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NevertiBeautyBoostMascaraLength_DefineNP505-001.jpg?v=1746018688,1,Neverti Beauty Boost Mascara Length & Define,Neverti Beauty Boost Mascara Length & Define,"Neverti Beauty Boost Mascara Length &amp; Define this transformative mascara instantly gives short, thin, and sparse lashes a longer, more defined, and voluminous appearance by separating them one by one. Its water-resistant, ultra-black formula provides a lasting effect all day long and is easy to remove without smudg",active
neverti-beauty-boost-mascara-volume-lift,Neverti Beauty Boost Mascara Volume & Lift,"<p><p><strong>Neverti Beauty Boost Mascara Volume &amp; Lift </strong> the tapered design effortlessly captures even the shortest, straightest, and sparsest lashes from root to tip, delivering a voluminous and well-defined look. Its intense black formula resists smudging and running, ensuring a long-lasting effect that lasts all day. This gluten-free, vegan mascara boasts a clean, ophthalmologically tested formula that is water resistant and free from silicone and talc. It provides intense, clump-free volume, enhancing the lashes with a bold look that lasts for up to 12 hours, ensuring beautiful, long-lasting wear throughout the day.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Makeup,"Express_Delivery, Asper Beauty, Makeup",TRUE,Title,Default Title,,,NP504,100,shopify,100,deny,manual,300.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NevertiBeautyBoostMascaraVolume_LiftNP504-001.jpg?v=1746017981,1,Neverti Beauty Boost Mascara Volume & Lift,Neverti Beauty Boost Mascara Volume & Lift,"Neverti Beauty Boost Mascara Volume &amp; Lift the tapered design effortlessly captures even the shortest, straightest, and sparsest lashes from root to tip, delivering a voluminous and well-defined look. Its intense black formula resists smudging and running, ensuring a long-lasting effect that lasts all day. This glu",active
neverti-kiss-couture-waterproof-liner,Neverti Kiss Couture Waterproof Liner,"<p><p><strong>Neverti Kiss Couture Waterproof Liner </strong>features a soft, creamy formula that glides smoothly over your lips, providing precise, long-lasting definition. With its rich, varied colors, you can highlight your lips in a natural or bold style to suit every look. It's a soft, creamy, easy to apply liner. It's Enriched with moisturizing ingredients to prevent dryness and cracking, and it lasts for hours without smudging or fading.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Lip Liner,"Express_Delivery, Asper Beauty, Lip Liner",TRUE,Colour,001,,,NP102,100,shopify,100,deny,manual,150.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NevertiKissCoutureWaterproofLiner.jpg?v=1746532124,1,Neverti Kiss Couture Waterproof Liner,Neverti Kiss Couture Waterproof Liner,"Neverti Kiss Couture Waterproof Liner features a soft, creamy formula that glides smoothly over your lips, providing precise, long-lasting definition. With its rich, varied colors, you can highlight your lips in a natural or bold style to suit every look. It's a soft, creamy, easy to apply liner. It's Enriched with moi",active
neverti-3d-plumping-lip-gloss,Neverti 3D Plumping Lip Gloss,"<p><p><strong>Neverti 3D Plumping Lip Gloss </strong>it helps lips achieve a fuller, more moisturized, and brighter appearance. It provides a lasting, smooth appearance throughout the day without leaving a sticky feeling on the lips. Experience our vegan, gluten-free lip product with a glossy, shiny finish. Dermatologically tested and moisturizing, it‘s perfect as both a base and top coat while providing plumping effects for fuller lips.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Lip Gloss,"Express_Delivery, Asper Beauty, Lip Gloss",TRUE,Colour,001 GLOSS ME,,,NP800,100,shopify,100,deny,manual,300.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/Neverti3DPlumpingLipGloss.jpg?v=1746536009,1,Neverti 3D Plumping Lip Gloss,Neverti 3D Plumping Lip Gloss,"Neverti 3D Plumping Lip Gloss it helps lips achieve a fuller, more moisturized, and brighter appearance. It provides a lasting, smooth appearance throughout the day without leaving a sticky feeling on the lips. Experience our vegan, gluten-free lip product with a glossy, shiny finish. Dermatologically tested and moistu",active
shea-miracles-scrubbing-hair-scalp-pre-shampoo-300ml,Shea Miracles Scrubbing Hair & Scalp Pre-Shampoo 300ml,"<p><p><strong>Shea Miracles Scrubbing Hair &amp; Scalp Pre-Shampoo 300ml </strong>t<span>his purifying Pre-Shampoo scrub helps to deep cleanse the scalp and promote healthy hair with long-term use. Suitable for all hair types. Conta<img><img><img><img>ins powerful ingredients like Shea Butter, Almond Oil, and Honey that help reduces dandruff by 99% for women and men. It's Paraben Free - Sulfate Free - Cruelty Free.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Asper Beauty, Hair Care",TRUE,Title,Default Title,,,6291108990476,100,shopify,100,deny,manual,600.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/SheaMiraclesScrubbingHair_ScalpPre-Shampoo300ml.jpg?v=1747299319,1,Shea Miracles Scrubbing Hair & Scalp Pre-Shampoo 300ml,Shea Miracles Scrubbing Hair & Scalp Pre-Shampoo 300ml,"Shea Miracles Scrubbing Hair &amp; Scalp Pre-Shampoo 300ml t his purifying Pre-Shampoo scrub helps to deep cleanse the scalp and promote healthy hair with long-term use. Suitable for all hair types. Conta ins powerful ingredients like Shea Butter, Almond Oil, and Honey that help reduces dandruff by 99% for women and me",active
huggies-size-5-6-12-18-kg-19-little-swimmers-swim-pants,"Huggies (Size 5-6, 12-18 Kg, 19 Little Swimmers Swim Pants)","<p><p><strong>Huggies (Size 5-6, 12-18 Kg, 19 Little Swimmers Swim Pants)</strong> if you’re planning a day by the pool with your baby, you should definitely pack Huggies Little Swimmers 5-6 swimming nappies. Their special design makes sure that the nappy keeps in everything it needs to while still feeling comfortable. Now you can introduce your baby to swimming without unnecessary worries.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Diaper,"Express_Delivery, Asper Beauty, Diaper",TRUE,Title,Default Title,,,5029053538433,100,shopify,100,deny,manual,14.20,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/Huggies_Size5-6_12-18Kg_19LittleSwimmersSwimPants.jpg?v=1747659117,1,"Huggies (Size 5-6, 12-18 Kg, 19 Little Swimmers Swim Pants)","Huggies (Size 5-6, 12-18 Kg, 19 Little Swimmers Swim Pants)","Huggies (Size 5-6, 12-18 Kg, 19 Little Swimmers Swim Pants) if you’re planning a day by the pool with your baby, you should definitely pack Huggies Little Swimmers 5-6 swimming nappies. Their special design makes sure that the nappy keeps in everything it needs to while still feeling comfortable. Now you can introduce ",active
esthederm-intensive-retinol-serum-15ml,Esthederm Intensive Retinol Serum 15ml,"<p><p><strong>Esthederm Intensive Retinol Serum 15ml </strong><span>is an anti-aging oil-in-a-serum containing a high concentration of retinol, for smoother skin and reduced wrinkles. </span><strong translate=""no""></strong><span>This powerful anti-aging serum with a luxurious oily consistency simultaneously nourishes the skin and targets the signs of aging. In fact, this advanced product is ideal for those suffering from deep wrinkles, uneven texture, and thin skin. Thanks to its powerful smoothing action, Esthederm Intensive Retinol Oil Serum delivers a revitalized skin effect after each application. Furthermore, it improves radiance, firms the skin, boosts collagen production, and prevents photodamage. All of these benefits are possible thanks to the advanced formula containing a retinol derivative (0.2% Retinol Palmitate). This ingredient produces an exfoliating effect that evens out skin texture, smooths out rough spots, and visibly reduces wrinkles. Thus, after each application, skin is more even, rejuvenated, and smoother. </span><span>Last but not least, Esthederm Intensive Retinol Oil Serum delivers a pleasant user experience every time. Despite its oily consistency, this serum offers a smooth, dry finish for a velvety, non-greasy feel.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Asper Beauty, Skin Care",TRUE,Title,Default Title,,,3461020003513,100,shopify,100,deny,manual,72.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/EsthedermIntensiveRetinolSerum15ml_ba752746-230d-4882-9833-7d3c75c1134c.jpg?v=1764503411,1,Esthederm Intensive Retinol Serum 15ml,Esthederm Intensive Retinol Serum 15ml,"Esthederm Intensive Retinol Serum 15ml is an anti-aging oil-in-a-serum containing a high concentration of retinol, for smoother skin and reduced wrinkles. This powerful anti-aging serum with a luxurious oily consistency simultaneously nourishes the skin and targets the signs of aging. In fact, this advanced product is ",active
palmers-cocoa-butter-heals-softens-body-lotion-400ml,Palmer's Cocoa Butter Heals Softens Body Lotion 400ml,"<p><p><strong>Palmer's Cocoa Butter Heals Softens Body Lotion 400ml </strong><span data-mce-fragment=""1"">crafted with intensively moisturizing Cocoa Butter and Vitamin E. This velvety soft formula can also be used as a hand lotion or a foot lotion, as it's non-greasy formula absorbs quickly, creating a protective barrier that locks in deep and long-lasting moisture. A lightly fragranced unisex skin moisturizer, this body lotion for women or men is appropriate for all skin types and comes in a convenient pump bottle. Proudly made in U.S.A., Palmer's has been a trusted brand for over 180 years, providing high-quality natural products that are passed down from generation to generation. America's #1 Cocoa Butter brand, Palmer's Cocoa Butter Formula uses the highest quality natural ingredients for superior moisturization head-to-toe.</span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Body Care,"Asper Beauty, Body Care",TRUE,Title,Default Title,,,010181041655,100,shopify,100,deny,manual,980.00,11.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/PALMER_SCOCOABUTTERHEALSSOFTENSBODYLOTION400ML.png?v=1660739827,1,Palmer's Cocoa Butter Heals Softens Body Lotion 400ml,Palmer's Cocoa Butter Heals Softens Body Lotion 400ml,"Palmer's Cocoa Butter Heals Softens Body Lotion 400ml crafted with intensively moisturizing Cocoa Butter and Vitamin E. This velvety soft formula can also be used as a hand lotion or a foot lotion, as it's non-greasy formula absorbs quickly, creating a protective barrier that locks in deep and long-lasting moisture. A ",active
